ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Segment_Slice
Xipaya-155_stand-1-1,Xipaya-155_stand-1,maseu,15514,false,expert,,m a s eu,,,1
Xipaya-157_star-1-1,Xipaya-157_star-1,nunibɨa,15567,false,expert,,n u n - i b ɨa,,,1
Xipaya-33_stingray-1-1,Xipaya-33_stingray-1,jahu,15643,false,expert,,- j a h u,,,1
Xipaya-158_stomach-1-1,Xipaya-158_stomach-1,wáza,15696,false,expert,,- - w - - - - á z a,,,1
Xipaya-279_stone-1-1,Xipaya-279_stone-1,kuapa,15735,false,expert,,k ua - - p - - a,,,1
Xipaya-177_strong-1-1,Xipaya-177_strong-1,wáriu,15807,false,expert,,- w á/a r iu -,,,1
Xipaya-351_suck-1-1,Xipaya-351_suck-1,tutu,15850,false,expert,,- - t u - t u -,,,1
Xipaya-347_sun-1-1,Xipaya-347_sun-1,kuazadɨ,15891,false,expert,,- k ua z a d ɨ,,,1
Xipaya-295_surubimfish-1-1,Xipaya-295_surubimfish-1,duruʃi,15967,false,expert,,d u r u ʃ i -,,,1
Xipaya-134_sweet-1-1,Xipaya-134_sweet-1,etáku,16050,false,expert,,- e t á k - - u,,,1
Xipaya-51_sweetpotato-1-1,Xipaya-51_sweetpotato-1,taũ,707,false,expert,,- t aũ,,,1
Xipaya-253_swim-1-1,Xipaya-253_swim-1,tahu,16168,false,expert,,t a h - - - - u,,,1
Xipaya-319_tail-1-1,Xipaya-319_tail-1,watapa,16224,false,expert,,w a t a p a,,,1
Xipaya-23_tapir-1-1,Xipaya-23_tapir-1,masaka,16282,false,expert,,m a s a k a - - - -,,,1
Xipaya-143_teach-1-1,Xipaya-143_teach-1,mawurí,16391,false,expert,,m a w u r í/i,,,1
Xipaya-12_terminatefinish-1-1,Xipaya-12_terminatefinish-1,base,16489,false,expert,,- - b a s e,,,1
Xipaya-118_termite-1-1,Xipaya-118_termite-1,kupa,16541,false,expert,,k u - - p - - a,,,1
Xipaya-361_testicles-1-1,Xipaya-361_testicles-1,idʒarikapa,16597,false,expert,,i dʒ - - a r i k a p a,,,1
Xipaya-26_that-1-1,Xipaya-26_that-1,amɨ,16641,false,expert,,a m - - ɨ,,,1
Xipaya-194_thick-1-1,Xipaya-194_thick-1,urapú,16684,false,expert,,- u r - - a p ú,,,1
Xipaya-102_thing-1-1,Xipaya-102_thing-1,kanemaj,16728,false,expert,,- k a n e m a j -,,,1
Xipaya-156_this-1-1,Xipaya-156_this-1,anɨ,16789,false,expert,,a n ɨ,,,1
Xipaya-369_three-1-1,Xipaya-369_three-1,mewa_ũ,16896,false,expert,,m e - - - - - w - - a,,,1
Xipaya-369_three-1-2,Xipaya-369_three-1,mewa_ũ,16909,false,expert,,ũ,,,2
Xipaya-151_thorn-1-1,Xipaya-151_thorn-1,makúru,16845,false,expert,,m a k ú r u,,,1
Xipaya-187_throat-1-1,Xipaya-187_throat-1,wĩwu,16974,false,expert,,w ĩ w u,,,1
Xipaya-86_tick-1-1,Xipaya-86_tick-1,kupãremã,17069,false,expert,,k u - - p ã r e m ã,,,1
Xipaya-38_tie-1-1,Xipaya-38_tie-1,pani,17122,false,expert,,- p a n i,,,1
Xipaya-362_timboliana-1-1,Xipaya-362_timboliana-1,miwá,17184,false,expert,,m i w á/a,,,1
Xipaya-198_tinamou-1-1,Xipaya-198_tinamou-1,tũrũrũ,17223,false,expert,,t ũ r ũ r ũ,,,1
Xipaya-79_tired-1-1,Xipaya-79_tired-1,kusíri,17264,false,expert,,- k u s í r i - -,,,1
Xipaya-181_tobacco-1-1,Xipaya-181_tobacco-1,pitʃima,17320,false,expert,,p i,,,1
Xipaya-181_tobacco-1-2,Xipaya-181_tobacco-1,pitʃima,19,false,expert,,- tʃ i m a - - - - - -,,,2
Xipaya-195_today-1-1,Xipaya-195_today-1,máʃi,17391,false,expert,,m á ʃ i,,,1
Xipaya-19_tomorrow-1-1,Xipaya-19_tomorrow-1,kaukade,17427,false,expert,,k au - - k a d - e,,,1
Xipaya-223_tongue-1-1,Xipaya-223_tongue-1,kũã,17486,false,expert,,k ũã - - - -,,,1
Xipaya-128_tooth-1-1,Xipaya-128_tooth-1,ajã,17552,false,expert,,- - - a - j ã -,,,1
Xipaya-370_toucan-1-1,Xipaya-370_toucan-1,jãdadari,17616,false,expert,,j ã d a d a r i,,,1
Xipaya-366_trahirafish-1-1,Xipaya-366_trahirafish-1,ʃitɨ,17659,false,expert,,- - ʃ i t ɨ,,,1
Xipaya-400_tree-1-1,Xipaya-400_tree-1,kaa,17696,false,expert,,- - k aː - - - -,,,1
Xipaya-371_tucumapalm-1-1,Xipaya-371_tucumapalm-1,tuká_pipi,17765,false,expert,,- t u k - - á/a,,,1
Xipaya-371_tucumapalm-1-2,Xipaya-371_tucumapalm-1,tuká_pipi,17770,false,expert,,- p i p i,,,2
Xipaya-356_turtle-1-1,Xipaya-356_turtle-1,takurare,17805,false,expert,,t a k u r a r e,,,1
Xipaya-136_two-1-1,Xipaya-136_two-1,bida,17865,false,expert,,b i d a -,,,1
Xipaya-363_unclemobr-1-1,Xipaya-363_unclemobr-1,wẽti_adʒidʒa,17994,false,expert,,w ẽ t i,,,1
Xipaya-363_unclemobr-1-2,Xipaya-363_unclemobr-1,wẽti_adʒidʒa,17986,false,expert,,- a - - - - dʒ i dʒ a,,,2
Xipaya-363_unclemobr-2-1,Xipaya-363_unclemobr-2,dʒawi,17986,false,expert,,dʒ a - - - - - - w i,,,1
Xipaya-376_urinate-1-1,Xipaya-376_urinate-1,karukápa,18089,false,expert,,k a - - r u k á/a p a,,,1
Xipaya-383_vein-1-1,Xipaya-383_vein-1,tíri,18147,false,expert,,t í/i r i,,,1
Xipaya-17_village-1-1,Xipaya-17_village-1,jamã,18185,false,expert,,- j a m ã,,,1
Xipaya-398_vomit-1-1,Xipaya-398_vomit-1,enaena,18228,false,expert,,- e - n ae n a,,,1
Xipaya-377_vulture-1-1,Xipaya-377_vulture-1,kuzuhu,18273,false,expert,,k u z - - u - h - - u,,,1
Xipaya-22_walk-1-1,Xipaya-22_walk-1,maseu,18354,false,expert,,- m a - - s eu - -,,,1
Xipaya-318_want-1-1,Xipaya-318_want-1,sa,18426,false,expert,,- - s a,,,1
Xipaya-217_wash-1-1,Xipaya-217_wash-1,tutu,18479,false,expert,,t - - u t u -,,,1
Xipaya-390_wasp-1-1,Xipaya-390_wasp-1,kapa,18536,false,expert,,k a p - - a,,,1
Xipaya-399_water-1-1,Xipaya-399_water-1,já,18597,false,expert,,- j á/a,,,1
Xipaya-261_weexcl-1-1,Xipaya-261_weexcl-1,uzudɨ,18686,false,expert,,- u z u d ɨ,,,1
Xipaya-262_weincl-1-1,Xipaya-262_weincl-1,i,18691,false,expert,,i,,,1
Xipaya-242_wet-1-1,Xipaya-242_wet-1,súru,18837,false,expert,,s ú/u r u -,,,1
Xipaya-61_white-1-1,Xipaya-61_white-1,kapĩ,18944,false,expert,,- k - a p ĩ,,,1
Xipaya-152_wife-1-1,Xipaya-152_wife-1,ania,19061,false,expert,,a n ia,,,1
Xipaya-189_wildcat-1-1,Xipaya-189_wildcat-1,piʃãra,19129,false,expert,,p i ʃ ã r - a -,,,1
Xipaya-73_wilddog-1-1,Xipaya-73_wilddog-1,apɨ_mamã,19171,false,expert,,- a p - - ɨ,,,1
Xipaya-73_wilddog-1-2,Xipaya-73_wilddog-1,apɨ_mamã,19168,false,expert,,- - - m a - - m ã -,,,2
Xipaya-385_wind-1-1,Xipaya-385_wind-1,kʷasew,19207,false,expert,,- - kʷ a s e w,,,1
Xipaya-34_wing-1-1,Xipaya-34_wing-1,séba,19270,false,expert,,s é/e - - b a - - -,,,1
Xipaya-291_woodpecker-1-1,Xipaya-291_woodpecker-1,ware,19436,false,expert,,- - - - w a r e,,,1
Xipaya-249_woman-1-1,Xipaya-249_woman-1,sídia,19361,false,expert,,- - - - s í/i d ia,,,1
Xipaya-20_yellow-1-1,Xipaya-20_yellow-1,takũʃĩ,19534,false,expert,,t a k ũ ʃ - - ĩ,,,1
Xipaya-396_yousg-1-1,Xipaya-396_yousg-1,éna,19645,false,expert,,- é/e n a - -,,,1
Xipaya-397_youpl-1-1,Xipaya-397_youpl-1,esi,19615,false,expert,,- e - s i,,,1
Kuruaya-140_above-1-1,Kuruaya-140_above-1,dede,2,false,expert,,d e d e -,,,1
Kuruaya-121_agouti-1-1,Kuruaya-121_agouti-1,máli,89,false,expert,,m á l i,,,1
Kuruaya-365_all-1-1,Kuruaya-365_all-1,poam,205,false,expert,,- - - - p oa m - - -,,,1
Kuruaya-350_anaconda-1-1,Kuruaya-350_anaconda-1,numãbɨbɨ,304,false,expert,,n u m ã b ɨ b ɨ,,,1
Kuruaya-378_anatto-1-1,Kuruaya-378_anatto-1,tʃoko,344,false,expert,,tʃ o - - k o - -,,,1
Kuruaya-176_ant-1-1,Kuruaya-176_ant-1,iɲasipak,390,false,expert,,i ɲ a s i p a k,,,1
Kuruaya-354_anteater-1-1,Kuruaya-354_anteater-1,warẽmátʃa,442,false,expert,,w a r ẽ m á tʃ a,,,1
Kuruaya-62_arm-1-1,Kuruaya-62_arm-1,ba,484,false,expert,,b a - - - - - -,,,1
Kuruaya-357_armadillo-1-1,Kuruaya-357_armadillo-1,lajlo,554,false,expert,,l a j l o,,,1
Kuruaya-94_arrive-1-1,Kuruaya-94_arrive-1,tʃem,609,false,expert,,- tʃ e m,,,1
Kuruaya-172_arrow-1-1,Kuruaya-172_arrow-1,op,671,false,expert,,- o - - p - -,,,1
Kuruaya-227_axe-1-1,Kuruaya-227_axe-1,koraʔa,746,false,expert,,k o r a ʔ a,,,1
Kuruaya-42_acaipalm-1-1,Kuruaya-42_acaipalm-1,áporĩ,184,false,expert,,- á/a p o r ĩ -,,,1
Kuruaya-114_back-1-1,Kuruaya-114_back-1,ko,850,false,expert,,- - - - k - o - - - -,,,1
Kuruaya-43_babacu-1-1,Kuruaya-43_babacu-1,kósila,839,false,expert,,k ó s i l a - -,,,1
Kuruaya-45_banana-1-1,Kuruaya-45_banana-1,pawã,1012,false,expert,,p a w ã - - - - - -,,,1
Kuruaya-3_basket-1-1,Kuruaya-3_basket-1,tʃo,1081,false,expert,,- - - - tʃ o,,,1
Kuruaya-3_basket-2-1,Kuruaya-3_basket-2,biʔd,1085,false,expert,,b i ʔ - d,,,1
Kuruaya-244_bat-1-1,Kuruaya-244_bat-1,maréo,1145,false,expert,,m a r éo -,,,1
Kuruaya-47_bathe-1-1,Kuruaya-47_bathe-1,adok,1206,false,expert,,- - a - d o k,,,1
Kuruaya-147_bewrong-1-1,Kuruaya-147_bewrong-1,onaðipat,1265,false,expert,,o n a ð i p a t,,,1
Kuruaya-164_beans-1-1,Kuruaya-164_beans-1,witujla,1311,false,expert,,w i t u j,,,1
Kuruaya-164_beans-1-2,Kuruaya-164_beans-1,witujla,600,false,expert,,l a,,,2
Kuruaya-59_beautiful-1-1,Kuruaya-59_beautiful-1,dip,1412,false,expert,,- - - d i p - - -,,,1
Kuruaya-9_bee-1-1,Kuruaya-9_bee-1,íkõ,1454,false,expert,,- - í/i k õ,,,1
Kuruaya-374_bellybutton-1-1,Kuruaya-374_bellybutton-1,ʔɨk,1507,false,expert,,ʔ ɨ k,,,1
Kuruaya-46_bench-1-1,Kuruaya-46_bench-1,aíkõn,1616,false,expert,,a í - - k õ n -,,,1
Kuruaya-192_big-1-1,Kuruaya-192_big-1,adore,1649,false,expert,,- - - a d o r e,,,1
Kuruaya-305_bird-1-1,Kuruaya-305_bird-1,osĩ,1723,false,expert,,- o - - s ĩ,,,1
Kuruaya-245_bite-1-1,Kuruaya-245_bite-1,delʒek,1783,false,expert,,d e l ʒ e k -,,,1
Kuruaya-302_black-1-1,Kuruaya-302_black-1,irãm,1851,false,expert,,i r ã m,,,1
Kuruaya-338_blood-1-1,Kuruaya-338_blood-1,toj,1916,false,expert,,- t o j,,,1
Kuruaya-41_blue-1-1,Kuruaya-41_blue-1,rẽm,2037,false,expert,,r ẽ m,,,1
Kuruaya-269_bone-1-1,Kuruaya-269_bone-1,tao,2089,false,expert,,t ao - - - -,,,1
Kuruaya-31_bow-1-1,Kuruaya-31_bow-1,laik,2157,false,expert,,l ai k,,,1
Kuruaya-89_brazilnut-1-1,Kuruaya-89_brazilnut-1,wélãj,2335,false,expert,,w é l ã j -,,,1
Kuruaya-342_breast-1-1,Kuruaya-342_breast-1,kam,2429,false,expert,,- - k a m - - - -,,,1
Kuruaya-205_brother-1-1,Kuruaya-205_brother-1,anõ,2539,false,expert,,- a n õ -,,,1
Kuruaya-205_brother-2-1,Kuruaya-205_brother-2,kopit,2538,false,expert,,k o p i t,,,1
Kuruaya-313_burnintr-1-1,Kuruaya-313_burnintr-1,pik,2692,false,expert,,- - p i k -,,,1
Kuruaya-314_burntr-1-1,Kuruaya-314_burntr-1,pik,2692,false,expert,,- - p i k -,,,1
Kuruaya-260_buttocks-1-1,Kuruaya-260_buttocks-1,kpita,2912,false,expert,,k,,,1
Kuruaya-260_buttocks-1-2,Kuruaya-260_buttocks-1,kpita,431,false,expert,,p i,,,2
Kuruaya-260_buttocks-1-3,Kuruaya-260_buttocks-1,kpita,432,false,expert,,t a,,,3
Kuruaya-332_slashgarden-1-1,Kuruaya-332_slashgarden-1,kɨ,14667,false,expert,,k ɨ,,,1
Kuruaya-60_butterfly-1-1,Kuruaya-60_butterfly-1,sorosoro,2855,false,expert,,s o r o s o r - - o,,,1
Kuruaya-68_calabashgourd-1-1,Kuruaya-68_calabashgourd-1,waʔe,2939,false,expert,,w a ʔ - - e,,,1
Kuruaya-78_canoe-1-1,Kuruaya-78_canoe-1,pobem,3006,false,expert,,- p o b e m - - -,,,1
Kuruaya-225_capuchinmonkey-1-1,Kuruaya-225_capuchinmonkey-1,táwe,3072,false,expert,,- t á/a w e,,,1
Kuruaya-81_capybara-1-1,Kuruaya-81_capybara-1,we,3111,false,expert,,- w e - - - -,,,1
Kuruaya-199_cararootyam-1-1,Kuruaya-199_cararootyam-1,áwaj,3152,false,expert,,- á/a w a j -,,,1
Kuruaya-116_child-1-1,Kuruaya-116_child-1,bɨ́kit,3288,false,expert,,b ɨ̃ k i t - -,,,1
Kuruaya-99_cicada-1-1,Kuruaya-99_cicada-1,tʃokororõ,3326,false,expert,,tʃ o - k o r o r õ - -,,,1
Kuruaya-188_claw-1-1,Kuruaya-188_claw-1,inã,3364,false,expert,,- - - i n ã,,,1
Kuruaya-50_claymud-1-1,Kuruaya-50_claymud-1,ipi,3398,false,expert,,i p i -,,,1
Kuruaya-310_coati-1-1,Kuruaya-310_coati-1,kãkãohok,3496,false,expert,,k ã k ão h o k,,,1
Kuruaya-178_cold-1-1,Kuruaya-178_cold-1,tʃɨk,3615,false,expert,,- - - - tʃ ɨ - - k - - -,,,1
Kuruaya-178_cold-2-1,Kuruaya-178_cold-2,kadɨk,3615,false,expert,,- k - a d ɨ - - k - - -,,,1
Kuruaya-393_come-1-1,Kuruaya-393_come-1,dot,3744,false,expert,,- - d o t,,,1
Kuruaya-283_comb-1-1,Kuruaya-283_comb-1,wilã,3691,false,expert,,w i l ã,,,1
Kuruaya-238_cornmaize-1-1,Kuruaya-238_cornmaize-1,mara,3812,false,expert,,m a r a,,,1
Kuruaya-18_cotton-1-1,Kuruaya-18_cotton-1,máro,3878,false,expert,,- m á/a r o - - -,,,1
Kuruaya-84_crab-1-1,Kuruaya-84_crab-1,koara,3946,false,expert,,k oa r a - - - - -,,,1
Kuruaya-97_cry-1-1,Kuruaya-97_cry-1,tõn,4036,false,expert,,- t õ - n,,,1
Kuruaya-251_gnatpium-1-1,Kuruaya-251_gnatpium-1,wítõ,7252,false,expert,,w í/i t - õ - -,,,1
Kuruaya-112_cut-1-1,Kuruaya-112_cut-1,tab,4098,false,expert,,- - - - t a b,,,1
Kuruaya-112_cut-2-1,Kuruaya-112_cut-2,kaka,4093,false,expert,,- k a - - - - k a -,,,1
Kuruaya-123_dance-1-1,Kuruaya-123_dance-1,láʔi,4167,false,expert,,l á/a ʔ i,,,1
Kuruaya-169_daughterofwoman-1-1,Kuruaya-169_daughterofwoman-1,takid,4283,false,expert,,t a k i d -,,,1
Kuruaya-168_daughterofman-1-1,Kuruaya-168_daughterofman-1,takid,4217,false,expert,,- t a k i d,,,1
Kuruaya-132_day-1-1,Kuruaya-132_day-1,kabí,4347,false,expert,,k a b í/i,,,1
Kuruaya-382_deer-1-1,Kuruaya-382_deer-1,idʒi,4402,false,expert,,- - i dʒ i -,,,1
Kuruaya-246_die-1-1,Kuruaya-246_die-1,wẽʔã,4512,false,expert,,w ẽ ʔ ã,,,1
Kuruaya-90_dig-1-1,Kuruaya-90_dig-1,kot,4577,false,expert,,k o t,,,1
Kuruaya-352_dirty-1-1,Kuruaya-352_dirty-1,irõm,4622,false,expert,,- i - - r õ m,,,1
Kuruaya-72_dog-1-1,Kuruaya-72_dog-1,tʃoara,4734,false,expert,,tʃ - oa r a,,,1
Kuruaya-53_drinkv-1-1,Kuruaya-53_drinkv-1,lʒe-jʔo,4888,false,expert,,l ʒ e,,,1
Kuruaya-53_drinkv-1-2,Kuruaya-53_drinkv-1,lʒe-jʔo,4884,false,expert,,- j - ʔ o -,,,2
Kuruaya-340_dry-1-1,Kuruaya-340_dry-1,pɨrɨk,4952,false,expert,,- - - p ɨ r ɨ k,,,1
Kuruaya-341_drystate-1-1,Kuruaya-341_drystate-1,pɨrɨk,5012,false,expert,,- p ɨ r ɨ k - -,,,1
Kuruaya-360_earthland-1-1,Kuruaya-360_earthland-1,ipi,5132,false,expert,,- - i p i - -,,,1
Kuruaya-268_ear-1-1,Kuruaya-268_ear-1,jaõpi,5067,false,expert,,- - j - aõ p - i - - - - - - -,,,1
Kuruaya-103_eatintr-1-1,Kuruaya-103_eatintr-1,kõn,5199,false,expert,,k - õ n - - -,,,1
Kuruaya-104_eattr-1-1,Kuruaya-104_eattr-1,ʔó,5200,false,expert,,- - - - - ʔ ó -,,,1
Kuruaya-272_egg-1-1,Kuruaya-272_egg-1,lóbia,5298,false,expert,,l - ó/o b - ia - -,,,1
Kuruaya-141_cecropia-1-1,Kuruaya-141_cecropia-1,apaj,3231,false,expert,,a p a j - -,,,1
Kuruaya-142_electriceel-1-1,Kuruaya-142_electriceel-1,lósire,5365,false,expert,,l ó s i r e - - -,,,1
Kuruaya-145_enter-1-1,Kuruaya-145_enter-1,nũm,5402,false,expert,,- n ũ m,,,1
Kuruaya-264_eye-1-1,Kuruaya-264_eye-1,ta,5454,false,expert,,- t a - - - - -,,,1
Kuruaya-82_face-1-1,Kuruaya-82_face-1,upa,5523,false,expert,,- - - - u p - a,,,1
Kuruaya-74_fall-1-1,Kuruaya-74_fall-1,ad,5574,false,expert,,- - a d,,,1
Kuruaya-221_far-1-1,Kuruaya-221_far-1,pɨt,5635,false,expert,,p ɨ t - - - -,,,1
Kuruaya-190_fatgrease-1-1,Kuruaya-190_fatgrease-1,ʃep,5696,false,expert,,- ʃ - e p - - - - -,,,1
Kuruaya-275_father-1-1,Kuruaya-275_father-1,bajo,5756,false,expert,,- - - b a j o - -,,,1
Kuruaya-282_feather-1-1,Kuruaya-282_feather-1,tap,5887,false,expert,,- - - t a p,,,1
Kuruaya-125_finger-1-1,Kuruaya-125_finger-1,bi,5942,false,expert,,- - - - b i,,,1
Kuruaya-174_fire-1-1,Kuruaya-174_fire-1,láʃa,6005,false,expert,,l á/a ʃ a,,,1
Kuruaya-220_firewood-1-1,Kuruaya-220_firewood-1,ðaʃa,6119,false,expert,,- ð a ʃ a,,,1
Kuruaya-280_fish-1-1,Kuruaya-280_fish-1,potip,6174,false,expert,,- p o t - i p,,,1
Kuruaya-24_fishhook-1-1,Kuruaya-24_fishhook-1,pínã,6249,false,expert,,p í/i n ã,,,1
Kuruaya-299_flat-1-1,Kuruaya-299_flat-1,korop,6282,false,expert,,k o r o p,,,1
Kuruaya-303_fleachigger-1-1,Kuruaya-303_fleachigger-1,lõŋ,6323,false,expert,,l õ ŋ - - - -,,,1
Kuruaya-85_fleshmeat-1-1,Kuruaya-85_fleshmeat-1,ẽn,6376,false,expert,,ẽ n,,,1
Kuruaya-173_flower-1-1,Kuruaya-173_flower-1,lit,6489,false,expert,,l i t,,,1
Kuruaya-173_flower-2-1,Kuruaya-173_flower-2,ibelit,6486,false,expert,,- i b e l i t - - - - - -,,,1
Kuruaya-173_flower-3-1,Kuruaya-173_flower-3,tit,6489,false,expert,,t i t,,,1
Kuruaya-173_flower-4-1,Kuruaya-173_flower-4,ʔipti,6486,false,expert,,ʔ i p - t i - - - - - - -,,,1
Kuruaya-247_flyinsect-1-1,Kuruaya-247_flyinsect-1,ikʷẽno,6606,false,expert,,- i kʷ ẽ n o - - -,,,1
Kuruaya-105_food-1-1,Kuruaya-105_food-1,tʃawap,6664,false,expert,,tʃ a w a p,,,1
Kuruaya-307_foot-1-1,Kuruaya-307_foot-1,i,6718,false,expert,,i,,,1
Kuruaya-311_four-1-1,Kuruaya-311_four-1,wej_bi_adʒiriraða_um,6825,false,expert,,w e j,,,1
Kuruaya-311_four-1-2,Kuruaya-311_four-1,wej_bi_adʒiriraða_um,6821,false,expert,,b i,,,2
Kuruaya-311_four-1-3,Kuruaya-311_four-1,wej_bi_adʒiriraða_um,6818,false,expert,,a dʒ i r i r a ð a,,,3
Kuruaya-311_four-1-4,Kuruaya-311_four-1,wej_bi_adʒiriraða_um,6826,false,expert,,u m,,,4
Kuruaya-339_frogtoad-1-1,Kuruaya-339_frogtoad-1,kurekure,6875,false,expert,,k u r e - k u r e - - - -,,,1
Kuruaya-95_full-1-1,Kuruaya-95_full-1,ĩɲãsipak,6993,false,expert,,- ĩ ɲ ã s i p a k,,,1
Kuruaya-212_genipa-1-1,Kuruaya-212_genipa-1,wínĩpa,7048,false,expert,,w í/i n ĩ p a - - - -,,,1
Kuruaya-236_girl-1-1,Kuruaya-236_girl-1,mbeki_ipad,7139,false,expert,,mb e k i -,,,1
Kuruaya-236_girl-1-2,Kuruaya-236_girl-1,mbeki_ipad,7140,false,expert,,i p a d,,,2
Kuruaya-124_give-1-1,Kuruaya-124_give-1,õm,7189,false,expert,,- - - õ m,,,1
Kuruaya-200_go-1-1,Kuruaya-200_go-1,tʃɨ,7303,false,expert,,- tʃ ɨ -,,,1
Kuruaya-349_goup-1-1,Kuruaya-349_goup-1,deim,7367,false,expert,,d ei m -,,,1
Kuruaya-58_goodwell-1-1,Kuruaya-58_goodwell-1,itim,7417,false,expert,,- - - i t i m -,,,1
Kuruaya-387_green-1-1,Kuruaya-387_green-1,rẽm,7603,false,expert,,- - r ẽ m,,,1
Kuruaya-76_greeniguana-1-1,Kuruaya-76_greeniguana-1,wajtʃi,7668,false,expert,,w a j tʃ i,,,1
Kuruaya-211_guanjacu-1-1,Kuruaya-211_guanjacu-1,wako,7735,false,expert,,w a k o - - - - - - - -,,,1
Kuruaya-69_hair-1-1,Kuruaya-69_hair-1,lap,7781,false,expert,,- - - - - l a p - - -,,,1
Kuruaya-322_hammock-1-1,Kuruaya-322_hammock-1,ínĩ,7848,false,expert,,- - - - í/i n ĩ - - - -,,,1
Kuruaya-252_hand-1-1,Kuruaya-252_hand-1,bɨ,7917,false,expert,,b ɨ - - - - -,,,1
Kuruaya-4_hawk-1-1,Kuruaya-4_hawk-1,ikuã,8048,false,expert,,- i k uã - -,,,1
Kuruaya-70_head-1-1,Kuruaya-70_head-1,oʔa,8113,false,expert,,o - ʔ a,,,1
Kuruaya-150_hearlisten-1-1,Kuruaya-150_hearlisten-1,kãjdo,8221,false,expert,,k ã j - d o - -,,,1
Kuruaya-109_heart-1-1,Kuruaya-109_heart-1,tʃõŋtʃõŋʔa,8279,false,expert,,tʃ õ ŋ tʃ õ ŋ ʔ a -,,,1
Kuruaya-185_henchicken-1-1,Kuruaya-185_henchicken-1,darakodʒi,8463,false,expert,,- - d a r a k o dʒ i - -,,,1
Kuruaya-27_here-1-1,Kuruaya-27_here-1,idotʃe,8529,false,expert,,- i d o tʃ e,,,1
Kuruaya-66_hole-1-1,Kuruaya-66_hole-1,kãj,8670,false,expert,,- - k ã j - - -,,,1
Kuruaya-317_hot-1-1,Kuruaya-317_hot-1,tákip,8807,false,expert,,t á/a k i p - - -,,,1
Kuruaya-87_house-1-1,Kuruaya-87_house-1,kidap,8871,false,expert,,k i d a p -,,,1
Kuruaya-232_husband-1-1,Kuruaya-232_husband-1,top,9049,false,expert,,t o p,,,1
Kuruaya-159_i-1-1,Kuruaya-159_i-1,õn,9103,false,expert,,- õ n -,,,1
Kuruaya-210_jacarecaimancrocodile-1-1,Kuruaya-210_jacarecaimancrocodile-1,ápatʃi,9202,false,expert,,- á/a p a tʃ i - - -,,,1
Kuruaya-266_jaguar-1-1,Kuruaya-266_jaguar-1,wiɲẽm,9266,false,expert,,w i ɲ ẽ m,,,1
Kuruaya-337_jump-1-1,Kuruaya-337_jump-1,onewãtok,9338,false,expert,,o n e w ã t o k,,,1
Kuruaya-233_kill-1-1,Kuruaya-233_kill-1,aoka,9371,false,expert,,- ao - - k - - a,,,1
Kuruaya-5_kingfisher-1-1,Kuruaya-5_kingfisher-1,adora,9441,false,expert,,- a d o r a - - - -,,,1
Kuruaya-213_knee-1-1,Kuruaya-213_knee-1,õŋʔa,9473,false,expert,,- - - õ ŋ ʔ - - - a - -,,,1
Kuruaya-160_knife-1-1,Kuruaya-160_knife-1,kura,9533,false,expert,,- - k u r a - - -,,,1
Kuruaya-333_know-1-1,Kuruaya-333_know-1,taibit,9604,false,expert,,t ai b i t,,,1
Kuruaya-364_largeantbulletant-1-1,Kuruaya-364_largeantbulletant-1,labia,9715,false,expert,,- l a b - - ia,,,1
Kuruaya-44_largemandifish-1-1,Kuruaya-44_largemandifish-1,wísi,9761,false,expert,,w í/i s i,,,1
Kuruaya-330_laugh-1-1,Kuruaya-330_laugh-1,waj,9805,false,expert,,w a - - j - -,,,1
Kuruaya-175_leaf-1-1,Kuruaya-175_leaf-1,tɨp,9858,false,expert,,t ɨ - p -,,,1
Kuruaya-175_leaf-2-1,Kuruaya-175_leaf-2,lɨp,9858,false,expert,,l ɨ - p -,,,1
Kuruaya-25_learn-1-1,Kuruaya-25_learn-1,otʃetajbiŋ,9924,false,expert,,o tʃ e t a j b i ŋ,,,1
Kuruaya-334_leavegoout-1-1,Kuruaya-334_leavegoout-1,tʃẽm,9962,false,expert,,- tʃ ẽ m - -,,,1
Kuruaya-286_leg-1-1,Kuruaya-286_leg-1,wej,10000,false,expert,,- w e j,,,1
Kuruaya-183_liver-1-1,Kuruaya-183_liver-1,bia,10053,false,expert,,- - b ia - - - - -,,,1
Kuruaya-214_lizard-1-1,Kuruaya-214_lizard-1,láʔo,10115,false,expert,,l á/a ʔ o,,,1
Kuruaya-106_longtall-1-1,Kuruaya-106_longtall-1,tabiŋʔõm,10172,false,expert,,t a b i ŋ ʔ õ m,,,1
Kuruaya-263_lookat-1-1,Kuruaya-263_lookat-1,odeak,10234,false,expert,,o d ea k,,,1
Kuruaya-297_louse-1-1,Kuruaya-297_louse-1,kip,10286,false,expert,,- k i p - -,,,1
Kuruaya-297_louse-2-1,Kuruaya-297_louse-2,lõŋ,10288,false,expert,,l õ ŋ,,,1
Kuruaya-29_macaw-1-1,Kuruaya-29_macaw-1,paráwa,10353,false,expert,,p a r á/a w a - - -,,,1
Kuruaya-196_man-1-1,Kuruaya-196_man-1,teʔin,10421,false,expert,,t e ʔ i n - - -,,,1
Kuruaya-248_many-1-1,Kuruaya-248_many-1,tʃĩn,10491,false,expert,,- - - tʃ ĩ n -,,,1
